id,host_id,district,neighbourhood,latitude,longitude,room_type,price,min_stay,reviews,last_review,reviews_per_month,host_listings
21816049,36984269,Horta-Guinardó,el Guinardó,41.42299,2.17174,Private room,39,2,60,2019-10-26,2.89,2
21820646,158560718,Eixample,la Sagrada Família,41.41005,2.17742,Private room,80,50,2,2018-08-18,0.09,3
21825857,7680263,Gràcia,la Vila de Gràcia,41.39898,2.15482,Entire home/apt,185,3,68,2019-10-07,3.39,1
21833415,140267249,Les Corts,les Corts,41.38271,2.13445,Private room,100,7,0,NA,NA,1
21834378,45426202,Eixample,la Dreta de l'Eixample,41.39743,2.17196,Private room,29,1,0,NA,NA,1
21836453,42686705,Ciutat Vella,el Raval,41.38257,2.16801,Private room,30,4,25,2019-10-21,1.08,2
21842477,1230477,Les Corts,la Maternitat i Sant Ramon,41.37581,2.12237,Private room,78,2,5,2019-10-11,0.22,2
21843937,12355332,Ciutat Vella,el Raval,41.38055,2.16548,Private room,22,1,106,2019-10-26,4.59,3
21844137,88326520,Horta-Guinardó,el Baix Guinardó,41.41188,2.17232,Private room,35,3,1,2018-02-21,0.05,1
21847265,159333450,Sant Andreu,la Sagrera,41.42368,2.18865,Entire home/apt,36,31,3,2018-11-10,0.15,2
21848632,106049236,Eixample,la Nova Esquerra de l'Eixample,41.38055,2.15063,Private room,40,4,121,2019-11-04,5.11,3
21848831,35760004,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40666,2.12807,Private room,100,2,0,NA,NA,1
21850032,47046859,Ciutat Vella,el Barri Gòtic,41.38311,2.17972,Private room,350,1,0,NA,NA,1
21850250,159362409,Sants-Montjuïc,Sants,41.37758,2.13132,Entire home/apt,120,3,12,2018-11-04,0.5,1
21854219,106049236,Eixample,la Nova Esquerra de l'Eixample,41.37968,2.15254,Entire home/apt,78,28,0,NA,NA,3
21857402,22108727,Gràcia,la Vila de Gràcia,41.3978,2.15474,Private room,50,3,63,2019-10-21,2.97,1
21859435,156175778,Gràcia,la Vila de Gràcia,41.40033,2.16344,Private room,30,1,22,2019-08-16,1.05,1
21859475,49713158,Sant Martí,el Poblenou,41.40443,2.20193,Private room,40,4,46,2019-10-24,2.45,2
21859591,64418544,Eixample,la Nova Esquerra de l'Eixample,41.37776,2.15161,Private room,30,7,1,2018-01-04,0.04,2
21871596,2003133,Horta-Guinardó,Horta,41.43106,2.16325,Private room,60,3,1,2018-03-04,0.05,1
21873484,151668430,Nou Barris,les Roquetes,41.44558,2.17632,Private room,25,2,6,2019-10-19,2.02,2
21874824,23226762,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38548,2.17689,Entire home/apt,116,32,2,2018-06-30,0.1,20
